Date,Close
9/24/1997,61.0824
9/25/1997,60.6576
9/26/1997,61.1634
9/29/1997,61.7501
9/30/1997,61.1027
10/1/1997,61.912
10/2/1997,62.2559
10/3/1997,62.5696
10/6/1997,62.9843
10/7/1997,63.5711
10/8/1997,63.126
10/9/1997,62.9034
10/10/1997,62.7213
10/13/1997,62.782
10/14/1997,62.8022
10/15/1997,62.6606
10/16/1997,61.6692
10/17/1997,61.042
10/20/1997,61.912
10/21/1997,63.1158
10/22/1997,62.701
10/23/1997,61.4669
10/24/1997,60.8599
10/27/1997,56.4492
10/28/1997,59.7066
10/29/1997,59.5447
10/30/1997,58.2297
10/31/1997,59.6055
11/3/1997,60.8599
11/4/1997,60.8599
11/5/1997,61.0622
11/6/1997,60.8295
11/7/1997,60.172
11/10/1997,59.8078
11/11/1997,59.828
11/12/1997,58.5938
11/13/1997,59.4436
11/14/1997,60.2529
11/17/1997,61.3657
11/18/1997,60.9813
11/19/1997,61.2848
11/20/1997,62.2155
11/21/1997,62.6404
11/24/1997,61.5074
11/25/1997,61.6692
11/26/1997,61.8513
11/28/1997,61.912
12/1/1997,63.5104
12/2/1997,63.126
12/3/1997,63.308
12/4/1997,63.2474
12/5/1997,64.0567
12/8/1997,63.8745
12/9/1997,63.4902
12/10/1997,62.9438
12/11/1997,61.8715
12/12/1997,61.9929
12/15/1997,62.6201
12/16/1997,63.0046
12/17/1997,62.6808
12/18/1997,62.0739
12/19/1997,61.6117
12/22/1997,62.0079
12/23/1997,60.9008
12/24/1997,60.7179
12/26/1997,60.9617
12/29/1997,62.1602
12/30/1997,63.1353
12/31/1997,63.0947
1/2/1998,63.4197
1/5/1998,63.5618
1/6/1998,62.5462
1/7/1998,62.7087
1/8/1998,62.1602
1/9/1998,60.007
1/12/1998,61.1039
1/13/1998,61.9571
1/14/1998,62.2415
1/15/1998,61.7235
1/16/1998,62.6071
1/20/1998,63.6228
1/21/1998,63.0134
1/22/1998,62.4548
1/23/1998,62.3634
1/26/1998,62.3227
1/27/1998,62.9524
1/28/1998,63.5212
1/29/1998,63.8666
1/30/1998,63.9072
2/2/1998,64.9635
2/3/1998,65.4511
2/4/1998,65.3698
2/5/1998,65.3292
2/6/1998,66.0605
2/9/1998,65.837
2/10/1998,66.4668
2/11/1998,66.4058
2/12/1998,66.6902
2/13/1998,66.3042
2/17/1998,66.6293
2/18/1998,67.2387
2/19/1998,66.8832
2/20/1998,67.3808
2/23/1998,67.645
2/24/1998,67.1168
2/25/1998,67.9496
2/26/1998,68.3356
2/27/1998,68.3356
3/2/1998,68.1934
3/3/1998,68.5794
3/4/1998,68.1325
3/5/1998,67.5027
3/6/1998,68.8638
3/9/1998,68.62
3/10/1998,69.2701
3/11/1998,69.5951
3/12/1998,69.8795
3/13/1998,69.6154
3/16/1998,70.367
3/17/1998,70.5701
3/18/1998,70.8342
3/19/1998,71.017
3/20/1998,71.6268
3/23/1998,71.4638
3/24/1998,72.075
3/25/1998,71.8101
3/26/1998,71.7693
3/27/1998,71.4638
3/30/1998,71.4231
3/31/1998,71.6675
4/1/1998,72.2481
4/2/1998,73.0324
4/3/1998,73.3991
4/6/1998,72.8083
4/7/1998,72.3194
4/8/1998,71.912
4/9/1998,72.4824
4/13/1998,72.2787
4/14/1998,72.8898
4/15/1998,73.0935
4/16/1998,72.2379
4/17/1998,73.1954
4/20/1998,73.175
4/21/1998,73.5213
4/22/1998,73.725
4/23/1998,73.0121
4/24/1998,72.2379
4/27/1998,70.873
4/28/1998,70.7712
4/29/1998,71.2601
4/30/1998,72.5842
5/1/1998,73.3991
5/4/1998,73.2158
5/5/1998,72.7064
5/6/1998,71.8508
5/7/1998,71.2804
5/8/1998,72.4416
5/11/1998,72.1972
5/12/1998,72.9713
5/13/1998,73.1546
5/14/1998,72.7879
5/15/1998,72.3805
5/18/1998,72.0953
5/19/1998,72.5842
5/20/1998,73.2769
5/21/1998,72.8083
5/22/1998,72.5231
5/26/1998,71.3619
5/27/1998,71.4638
5/28/1998,71.7898
5/29/1998,71.0767
6/1/1998,71.4027
6/2/1998,71.4638
6/3/1998,70.323
6/4/1998,71.6268
6/5/1998,73.0121
6/8/1998,72.9306
6/9/1998,73.1546
6/10/1998,72.6861
6/11/1998,71.3212
6/12/1998,71.9935
6/15/1998,70.0989
6/16/1998,71.1786
6/17/1998,72.6657
6/18/1998,72.3398
6/19/1998,71.9785
6/22/1998,72.3259
6/23/1998,73.1842
6/24/1998,74.1652
6/25/1998,74.0426
6/26/1998,74.3491
6/29/1998,74.6148
6/30/1998,74.1039
7/1/1998,74.9623
7/2/1998,75.1053
7/6/1998,75.8615
7/7/1998,75.7184
7/8/1998,76.2702
7/9/1998,75.7593
7/10/1998,76.168
7/13/1998,76.1885
7/14/1998,77.0468
7/15/1998,76.9037
7/16/1998,77.4351
7/17/1998,77.5373
7/20/1998,77.5373
7/21/1998,76.1885
7/22/1998,76.1885
7/23/1998,74.6761
7/24/1998,74.6148
7/27/1998,75.1461
7/28/1998,73.8791
7/29/1998,73.593
7/30/1998,74.6965
7/31/1998,73.1025
8/3/1998,72.7959
8/4/1998,69.9757
8/5/1998,70.9362
8/6/1998,71.2428
8/7/1998,71.3654
8/10/1998,70.9566
8/11/1998,69.8972
8/12/1998,71.0793
8/13/1998,70.2209
8/14/1998,69.4034
8/17/1998,70.8749
8/18/1998,72.1828
8/19/1998,71.9989
8/20/1998,71.5697
8/21/1998,70.9975
8/24/1998,71.4471
8/25/1998,71.6106
8/26/1998,71.2019
8/27/1998,67.8502
8/28/1998,67.605
8/31/1998,62.7819
9/1/1998,65.4387
9/2/1998,64.9686
9/3/1998,64.4577
9/4/1998,63.9264
9/8/1998,67.3598
9/9/1998,65.7248
9/10/1998,64.4169
9/11/1998,66.5014
9/14/1998,67.6459
9/15/1998,68.0546
9/16/1998,68.6677
9/17/1998,66.7058
9/18/1998,67.0018
9/21/1998,66.9608
9/22/1998,67.5146
9/23/1998,70.2217
9/24/1998,68.499
9/25/1998,68.417
9/28/1998,69.0322
9/29/1998,68.8682
9/30/1998,66.7763
10/1/1998,64.8485
10/2/1998,66.0994
10/5/1998,64.7664
10/6/1998,64.7049
10/7/1998,63.741
10/8/1998,63.3923
10/9/1998,64.6638
10/12/1998,65.6072
10/13/1998,65.3817
10/14/1998,65.9969
10/15/1998,69.5449
10/16/1998,69.5655
10/19/1998,69.8116
10/20/1998,70.2217
10/21/1998,69.9756
10/22/1998,71.0215
10/23/1998,70.1192
10/26/1998,70.6319
10/27/1998,70.2217
10/28/1998,70.0987
10/29/1998,71.8009
10/30/1998,72.1906
11/2/1998,73.4211
11/3/1998,72.8879
11/4/1998,73.6672
11/5/1998,74.6721
11/6/1998,74.8977
11/9/1998,74.3645
11/10/1998,74.1594
11/11/1998,73.6672
11/12/1998,73.5852
11/13/1998,74.3029
11/16/1998,74.8567
11/17/1998,74.8567
11/18/1998,75.3079
11/19/1998,75.9642
11/20/1998,76.5384
11/23/1998,78.3432
11/24/1998,77.851
11/25/1998,77.851
11/27/1998,78.4252
11/30/1998,76.2103
12/1/1998,77.1947
12/2/1998,76.9691
12/3/1998,75.6975
12/4/1998,77.6869
12/7/1998,78.056
12/8/1998,77.7074
12/9/1998,77.851
12/10/1998,76.7127
12/11/1998,76.8665
12/14/1998,74.6516
12/15/1998,76.5794
12/16/1998,76.4768
12/17/1998,77.6971
12/18/1998,78.0262
12/21/1998,79.1167
12/22/1998,79.4665
12/23/1998,81.1332
12/24/1998,80.7834
12/28/1998,80.5777
12/29/1998,81.8534
12/30/1998,81.195
12/31/1998,81.195
1/4/1999,81.0097
1/5/1999,81.9357
1/6/1999,83.9111
1/7/1999,83.4995
1/8/1999,84.1168
1/11/1999,83.3143
1/12/1999,81.8123
1/13/1999,81.2361
1/14/1999,79.8163
1/15/1999,81.8946
1/19/1999,82.4296
1/20/1999,83.088
1/21/1999,80.8863
1/22/1999,80.7011
1/25/1999,81.5242
1/26/1999,83.0057
1/27/1999,82.0386
1/28/1999,83.4172
1/29/1999,84.0551
2/1/1999,83.5612
2/2/1999,83.0469
2/3/1999,83.8905
2/4/1999,82.6353
2/5/1999,81.6888
2/8/1999,81.8534
2/9/1999,80.0221
2/10/1999,80.5365
2/11/1999,82.3884
2/12/1999,81.4007
2/16/1999,80.9069
2/17/1999,80.8246
2/18/1999,81.4624
2/19/1999,81.8123
2/22/1999,83.9934
2/23/1999,83.9522
2/24/1999,82.4707
2/25/1999,81.6888
2/26/1999,81.3596
3/1/1999,81.5859
3/2/1999,80.8657
3/3/1999,81.2978
3/4/1999,82.3266
3/5/1999,83.983
3/8/1999,84.5284
3/9/1999,84.3226
3/10/1999,85.0634
3/11/1999,86.0099
3/12/1999,85.1868
3/15/1999,86.4008
3/16/1999,86.0716
3/17/1999,85.7012
3/18/1999,87.0799
3/19/1999,85.6033
3/22/1999,85.7683
3/23/1999,83.293
3/24/1999,83.7674
3/25/1999,85.4795
3/26/1999,84.8607
3/29/1999,86.5727
3/30/1999,86.1189
3/31/1999,84.7369
4/1/1999,85.3764
4/5/1999,87.3978
4/6/1999,87.1916
4/7/1999,87.8929
4/8/1999,89.0068
4/9/1999,89.0274
4/12/1999,89.9763
4/13/1999,89.3987
4/14/1999,87.8929
4/15/1999,87.5628
4/16/1999,86.8203
4/19/1999,85.4795
4/20/1999,86.5521
4/21/1999,89.0274
4/22/1999,89.8731
4/23/1999,89.6462
4/26/1999,90.1619
4/27/1999,90.5951
4/28/1999,89.3575
4/29/1999,88.6767
4/30/1999,87.9548
5/3/1999,89.5637
5/4/1999,88.2848
5/5/1999,88.9862
5/6/1999,88.4395
5/7/1999,89.1099
5/10/1999,88.6664
5/11/1999,89.5637
5/12/1999,90.2651
5/13/1999,90.6569
5/14/1999,88.3054
5/17/1999,88.5736
5/18/1999,88.4086
5/19/1999,89.048
5/20/1999,88.5117
5/21/1999,88.0166
5/24/1999,86.5521
5/25/1999,85.1495
5/26/1999,86.0983
5/27/1999,84.8607
5/28/1999,85.9436
6/1/1999,85.6445
6/2/1999,85.727
6/3/1999,86.2014
6/4/1999,87.9341
6/7/1999,88.1611
6/8/1999,87.2947
6/9/1999,87.2122
6/10/1999,86.4077
6/11/1999,85.6858
6/14/1999,85.7683
6/15/1999,86.3459
6/16/1999,87.9961
6/17/1999,88.8211
6/18/1999,88.9235
6/21/1999,89.1304
6/22/1999,88.5097
6/23/1999,88.0752
6/24/1999,87.4131
6/25/1999,87.1959
6/28/1999,88.2614
6/29/1999,89.089
6/30/1999,90.7028
7/1/1999,91.3855
7/2/1999,92.2958
7/6/1999,92.2752
7/7/1999,92.3993
7/8/1999,92.4717
7/9/1999,93.02
7/12/1999,92.6062
7/13/1999,92.2752
7/14/1999,92.7924
7/15/1999,93.382
7/16/1999,93.8889
7/19/1999,93.2682
7/20/1999,91.3544
7/21/1999,91.251
7/22/1999,90.051
7/23/1999,89.8752
7/26/1999,89.2131
7/27/1999,89.9579
7/28/1999,90.2476
7/29/1999,88.9855
7/30/1999,87.889
8/2/1999,88.0959
8/3/1999,87.6821
8/4/1999,86.4821
8/5/1999,87.2683
8/6/1999,86.3166
8/9/1999,86.1303
8/10/1999,85.1786
8/11/1999,86.2131
8/12/1999,86.1614
8/13/1999,88.1579
8/16/1999,88.551
8/17/1999,89.1304
8/18/1999,88.4889
8/19/1999,87.7648
8/20/1999,88.6545
8/23/1999,90.351
8/24/1999,90.682
8/25/1999,91.6131
8/26/1999,90.5165
8/27/1999,89.42
8/30/1999,87.7648
8/31/1999,87.4338
9/1/1999,88.5097
9/2/1999,87.4648
9/3/1999,90.02
9/7/1999,89.6889
9/8/1999,89.2545
9/9/1999,89.2131
9/10/1999,89.9579
9/13/1999,89.3476
9/14/1999,88.7579
9/15/1999,87.3511
9/16/1999,87.6924
9/17/1999,88.7973
9/20/1999,88.6728
9/21/1999,86.8056
9/22/1999,86.7122
9/23/1999,84.8969
9/24/1999,84.8139
9/27/1999,85.374
9/28/1999,85.2081
9/29/1999,84.1915
9/30/1999,85.4778
10/1/1999,85.2911
10/4/1999,86.8056
10/5/1999,86.7226
10/6/1999,88.0504
10/7/1999,87.5525
10/8/1999,88.8803
10/11/1999,88.7351
10/12/1999,87.3658
10/13/1999,85.1044
10/14/1999,85.0836
10/15/1999,82.9052
10/18/1999,83.5068
10/19/1999,84.316
10/20/1999,85.1459
10/21/1999,85.6438
10/22/1999,86.3699
10/25/1999,85.9342
10/26/1999,84.8554
10/27/1999,86.3907
10/28/1999,89.3368
10/29/1999,90.955
11/1/1999,90.0007
11/2/1999,89.3575
11/3/1999,89.9592
11/4/1999,90.6438
11/5/1999,91.5359
11/8/1999,91.6189
11/9/1999,90.7579
11/10/1999,91.4322
11/11/1999,91.9509
11/12/1999,92.7808
11/15/1999,92.9986
11/16/1999,93.7766
11/17/1999,94.0256
11/18/1999,94.6895
11/19/1999,94.6065
11/22/1999,94.5857
11/23/1999,93.7558
11/24/1999,94.2538
11/26/1999,93.9011
11/29/1999,93.5692
11/30/1999,92.4695
12/1/1999,93.2164
12/2/1999,93.7766
12/3/1999,95.4986
12/6/1999,94.7932
12/7/1999,94.0256
12/8/1999,93.4239
12/9/1999,93.8803
12/10/1999,94.1916
12/13/1999,94.3575
12/14/1999,93.4447
12/15/1999,93.9426
12/16/1999,94.3575
12/17/1999,94.962
12/20/1999,94.2757
12/21/1999,95.7107
12/22/1999,95.9603
12/23/1999,97.4889
12/27/1999,97.3537
12/28/1999,97.2914
12/29/1999,97.7073
12/30/1999,97.5929
12/31/1999,97.7489
1/3/2000,96.7922
1/4/2000,93.007
1/5/2000,93.1734
1/6/2000,91.676
1/7/2000,97.0002
1/10/2000,97.333
1/11/2000,96.1683
1/12/2000,95.2116
1/13/2000,96.5011
1/14/2000,97.8113
1/18/2000,97.0418
1/19/2000,97.8321
1/20/2000,96.3347
1/21/2000,96.1267
1/24/2000,93.4022
1/25/2000,94.4629
1/26/2000,93.7142
1/27/2000,93.3398
1/28/2000,90.4281
1/31/2000,92.8823
2/1/2000,93.7974
2/2/2000,93.8805
2/3/2000,95.2948
2/4/2000,94.8996
2/7/2000,94.754
2/8/2000,96.0435
2/9/2000,94.0261
2/10/2000,94.2133
2/11/2000,92.2999
2/14/2000,92.8407
2/15/2000,93.8909
2/16/2000,92.5079
2/17/2000,92.0295
2/18/2000,90.0538
2/22/2000,89.825
2/23/2000,90.8857
2/24/2000,89.0555
2/25/2000,88.7331
2/28/2000,90.5945
2/29/2000,91.468
3/1/2000,92.1335
3/2/2000,92.1959
3/3/2000,93.9221
3/6/2000,93.007
3/7/2000,91.208
3/8/2000,91.0937
3/9/2000,93.7558
3/10/2000,93.2566
3/13/2000,92.2375
3/14/2000,90.9273
3/15/2000,93.0486
3/16/2000,97.3953
3/17/2000,98.0374
3/20/2000,97.537
3/21/2000,99.5386
3/22/2000,100.1432
3/23/2000,101.853
3/24/2000,102.4576
3/27/2000,101.3734
3/28/2000,100.7896
3/29/2000,100.8939
3/30/2000,99.205
3/31/2000,100.3309
4/3/2000,100.9147
4/4/2000,100.1641
4/5/2000,99.5386
4/6/2000,100.4039
4/7/2000,101.0398
4/10/2000,100.6437
4/11/2000,100.3517
4/12/2000,97.5995
4/13/2000,96.2443
4/14/2000,90.7399
4/17/2000,93.9091
4/18/2000,96.3902
4/19/2000,95.4937
4/20/2000,95.9524
4/24/2000,94.9099
4/25/2000,98.8505
4/26/2000,97.735
4/27/2000,97.4119
4/28/2000,96.8072
5/1/2000,98.1208
5/2/2000,96.1609
5/3/2000,93.9091
5/4/2000,94.618
5/5/2000,95.7647
5/8/2000,95.0454
5/9/2000,94.2844
5/10/2000,92.1577
5/11/2000,94.2635
5/12/2000,95.2852
5/15/2000,96.9323
5/16/2000,97.8706
5/17/2000,96.8489
5/18/2000,95.6605
5/19/2000,94.1593
5/22/2000,93.4504
5/23/2000,92.0743
5/24/2000,93.5755
5/25/2000,91.97
5/26/2000,92.0743
5/30/2000,95.0767
5/31/2000,95.2852
6/1/2000,96.9532
6/2/2000,98.642
6/5/2000,98.1625
6/6/2000,97.7246
6/7/2000,98.4022
6/8/2000,98.0165
6/9/2000,97.808
6/12/2000,96.6613
6/13/2000,98.4752
6/14/2000,98.642
6/15/2000,98.8505
6/16/2000,98.0402
6/19/2000,99.2942
6/20/2000,98.9389
6/21/2000,98.8971
6/22/2000,97.3924
6/23/2000,96.5564
6/26/2000,97.7999
6/27/2000,97.0788
6/28/2000,97.3506
6/29/2000,96.431
6/30/2000,97.1624
7/3/2000,98.5
7/5/2000,96.7236
7/6/2000,97.476
7/7/2000,99.0434
7/10/2000,98.8762
7/11/2000,99.0852
7/12/2000,99.7331
7/13/2000,100.172
7/14/2000,101.1543
7/17/2000,100.9871
7/18/2000,100.1615
7/19/2000,99.3569
7/20/2000,100.7363
7/21/2000,98.7717
7/24/2000,98.2074
7/25/2000,98.5209
7/26/2000,97.5596
7/27/2000,97.2252
7/28/2000,95.0307
7/31/2000,95.6368
8/1/2000,96.222
8/2/2000,96.7026
8/3/2000,97.3714
8/4/2000,97.894
8/7/2000,99.0643
8/8/2000,99.4405
8/9/2000,98.6045
8/10/2000,98.1238
8/11/2000,98.5836
8/14/2000,99.8376
8/15/2000,99.754
8/16/2000,99.3987
8/17/2000,100.4437
8/18/2000,100.1093
8/21/2000,100.6527
8/22/2000,100.4855
8/23/2000,100.8826
8/24/2000,101.1961
8/25/2000,101.1543
8/28/2000,101.4991
8/29/2000,101.52
8/30/2000,100.5482
8/31/2000,101.8858
9/1/2000,101.9903
9/5/2000,101.1752
9/6/2000,100.0257
9/7/2000,100.8826
9/8/2000,100.1929
9/11/2000,100.0466
9/12/2000,99.3151
9/13/2000,99.5764
9/14/2000,100.0779
9/15/2000,97.894
9/18/2000,96.9929
9/19/2000,97.873
9/20/2000,97.1501
9/21/2000,95.6729
9/22/2000,97.412
9/25/2000,96.7206
9/26/2000,95.4843
9/27/2000,95.9872
9/28/2000,97.2234
9/29/2000,96.3015
10/2/2000,96.4481
10/3/2000,95.5472
10/4/2000,96.3434
10/5/2000,96.6787
10/6/2000,94.5833
10/9/2000,93.8709
10/10/2000,92.3204
10/11/2000,91.5451
10/12/2000,89.2612
10/13/2000,92.2366
10/16/2000,92.6556
10/17/2000,90.3508
10/18/2000,90.0155
10/19/2000,93.4099
10/20/2000,93.808
10/23/2000,94.2271
10/24/2000,93.5985
10/25/2000,91.3984
10/26/2000,91.6499
10/27/2000,93.389
10/30/2000,94.2271
10/31/2000,95.851
11/1/2000,95.5262
11/2/2000,95.6834
11/3/2000,95.7357
11/6/2000,96.4062
11/7/2000,96.3853
11/8/2000,94.2481
11/9/2000,93.8918
11/10/2000,91.608
11/13/2000,90.8955
11/14/2000,93.2842
11/15/2000,93.5776
11/16/2000,92.1108
11/17/2000,91.6184
11/20/2000,90.3088
11/21/2000,90.7698
11/22/2000,88.6011
11/24/2000,90.4136
11/27/2000,91.2098
11/28/2000,89.6383
11/29/2000,89.4707
11/30/2000,88.6954
12/1/2000,88.6535
12/4/2000,89.4078
12/5/2000,92.3413
12/6/2000,90.8641
12/7/2000,89.6174
12/8/2000,89.8269
12/11/2000,92.949
12/12/2000,92.5508
12/13/2000,91.2832
12/14/2000,90.1202
12/15/2000,88.0909
12/18/2000,89.268
12/19/2000,87.4499
12/20/2000,84.9171
12/21/2000,85.5056
12/22/2000,88.07
12/26/2000,89.0158
12/27/2000,89.6674
12/28/2000,89.9406
12/29/2000,88.2381
1/2/2001,86.6407
1/3/2001,90.8024
1/4/2001,89.825
1/5/2001,86.8929
1/8/2001,87.5655
1/9/2001,87.3343
1/10/2001,88.8687
1/11/2001,88.9528
1/12/2001,88.7846
1/16/2001,89.3521
1/17/2001,89.762
1/18/2001,90.6553
1/19/2001,90.1403
1/22/2001,90.7394
1/23/2001,91.454
1/24/2001,91.7273
1/25/2001,91.496
1/26/2001,91.391
1/29/2001,91.8786
1/30/2001,92.6858
1/31/2001,92.1611
2/1/2001,92.7732
2/2/2001,90.6679
2/5/2001,91.3338
2/6/2001,91.0648
2/7/2001,90.5939
2/8/2001,89.5379
2/9/2001,88.677
2/12/2001,89.6926
2/13/2001,88.9595
2/14/2001,88.825
2/15/2001,89.6859
2/16/2001,87.7084
2/20/2001,86.3565
2/21/2001,84.4934
2/22/2001,84.6211
2/23/2001,84.0494
2/26/2001,85.8386
2/27/2001,85.0449
2/28/2001,83.3701
3/1/2001,83.8073
3/2/2001,83.1414
3/5/2001,83.9015
3/6/2001,84.8028
3/7/2001,85.4081
3/8/2001,85.5023
3/9/2001,82.9733
3/12/2001,79.4219
3/13/2001,80.7267
3/14/2001,79.1326
3/15/2001,79.1528
3/16/2001,77.5695
3/19/2001,79.1477
3/20/2001,77.0232
3/21/2001,75.7147
3/22/2001,74.9459
3/23/2001,77.212
3/26/2001,78.1967
3/27/2001,79.7952
3/28/2001,77.5897
3/29/2001,77.8865
3/30/2001,78.7026
4/2/2001,77.0232
4/3/2001,74.4535
4/4/2001,74.7637
4/5/2001,77.5965
4/6/2001,76.4162
4/9/2001,77.266
4/10/2001,78.6756
4/11/2001,78.7296
4/12/2001,80.1594
4/16/2001,79.3163
4/17/2001,80.4359
4/18/2001,83.6329
4/19/2001,84.7457
4/20/2001,83.9701
4/23/2001,82.4458
4/24/2001,82.0007
4/25/2001,83.0731
4/26/2001,83.444
4/27/2001,84.8334
4/30/2001,85.4269
5/1/2001,85.69
5/2/2001,85.5349
5/3/2001,84.449
5/4/2001,85.8856
5/7/2001,85.1437
5/8/2001,85.1032
5/9/2001,84.7457
5/10/2001,84.9953
5/11/2001,84.4085
5/14/2001,84.5771
5/15/2001,84.9683
5/16/2001,86.9715
5/17/2001,87.1063
5/18/2001,87.5043
5/21/2001,88.7925
5/22/2001,88.6778
5/23/2001,87.1738
5/24/2001,87.4301
5/25/2001,86.3982
5/29/2001,85.7102
5/30/2001,84.5097
5/31/2001,84.9481
6/1/2001,85.4742
6/4/2001,85.8856
6/5/2001,86.8703
6/6/2001,86.1486
6/7/2001,86.4589
6/8/2001,85.6563
6/11/2001,85.0492
6/12/2001,84.9009
6/13/2001,84.1725
6/14/2001,82.284
6/15/2001,82.4162
6/18/2001,82.0171
6/19/2001,82.3756
6/20/2001,82.8085
6/21/2001,83.7486
6/22/2001,83.0925
6/25/2001,82.3282
6/26/2001,82.2132
6/27/2001,82.1659
6/28/2001,82.6191
6/29/2001,82.9234
7/2/2001,83.9583
7/3/2001,83.938
7/5/2001,82.3012
7/6/2001,80.5223
7/9/2001,80.962
7/10/2001,79.988
7/11/2001,80.0691
7/12/2001,81.9698
7/13/2001,82.6799
7/16/2001,81.6451
7/17/2001,82.4094
7/18/2001,81.848
7/19/2001,82.565
7/20/2001,82.0712
7/23/2001,80.4547
7/24/2001,79.6768
7/25/2001,80.5561
7/26/2001,81.4016
7/27/2001,81.7127
7/30/2001,81.7398
7/31/2001,82.078
8/1/2001,82.592
8/2/2001,82.9302
8/3/2001,82.477
8/6/2001,81.3678
8/7/2001,81.6857
8/8/2001,80.1706
8/9/2001,80.4073
8/10/2001,80.6846
8/13/2001,80.7049
8/14/2001,80.6711
8/15/2001,79.9744
8/16/2001,80.2518
8/17/2001,78.9667
8/20/2001,79.6971
8/21/2001,78.3376
8/22/2001,79.1493
8/23/2001,78.8652
8/24/2001,80.502
8/27/2001,80.0218
8/28/2001,78.8517
8/29/2001,78.1482
8/30/2001,76.6467
8/31/2001,77.2081
9/4/2001,76.7143
9/5/2001,76.9037
9/6/2001,74.9219
9/7/2001,73.5354
9/10/2001,74.4349
9/17/2001,70.5458
9/18/2001,70.3767
9/19/2001,68.9563
9/20/2001,66.7649
9/21/2001,66.0472
9/24/2001,68.3692
9/25/2001,69.0821
9/26/2001,68.8377
9/27/2001,69.4351
9/28/2001,70.9084
10/1/2001,70.793
10/2/2001,71.6824
10/3/2001,72.8842
10/4/2001,72.9453
10/5/2001,72.8027
10/8/2001,72.3274
10/9/2001,71.9404
10/10/2001,73.5427
10/11/2001,74.6833
10/12/2001,74.3439
10/15/2001,74.2081
10/16/2001,74.6766
10/17/2001,73.0878
10/18/2001,72.9317
10/19/2001,72.8842
10/22/2001,74.3235
10/23/2001,73.9433
10/24/2001,73.7464
10/25/2001,75.0703
10/26/2001,74.9006
10/29/2001,72.952
10/30/2001,72.0762
10/31/2001,71.8318
11/1/2001,73.6717
11/2/2001,74.1741
11/5/2001,75.145
11/6/2001,76.3128
11/7/2001,76.211
11/8/2001,76.4486
11/9/2001,76.5301
11/12/2001,76.0616
11/13/2001,77.7725
11/14/2001,77.8472
11/15/2001,77.9898
11/16/2001,77.6435
11/19/2001,78.6008
11/20/2001,77.9423
11/21/2001,77.4263
11/23/2001,78.5397
11/26/2001,78.7095
11/27/2001,78.37
11/28/2001,76.951
11/29/2001,77.9898
11/30/2001,77.4331
12/3/2001,76.9714
12/4/2001,78.2749
12/5/2001,79.7075
12/6/2001,79.6668
12/7/2001,79.1372
12/10/2001,77.6571
12/11/2001,77.5009
12/12/2001,77.5892
12/13/2001,76.082
12/14/2001,76.8084
12/17/2001,77.6028
12/18/2001,78.0645
12/19/2001,78.6144
12/20/2001,77.8404
12/21/2001,78.3109
12/24/2001,78.161
12/26/2001,78.5902
12/27/2001,79.0671
12/28/2001,79.0262
12/31/2001,77.8681
1/2/2002,78.706
1/3/2002,79.5985
1/4/2002,80.1299
1/7/2002,79.5644
1/8/2002,79.3805
1/9/2002,78.7333
1/10/2002,79.0807
1/11/2002,78.3041
1/14/2002,77.8136
1/15/2002,78.4472
1/16/2002,76.8598
1/17/2002,77.4389
1/18/2002,77.0847
1/22/2002,76.5533
1/23/2002,77.1392
1/24/2002,77.3776
1/25/2002,77.3572
1/28/2002,77.5683
1/29/2002,75.1294
1/30/2002,76.2126
1/31/2002,77.1051
2/1/2002,76.744
2/4/2002,74.8365
2/5/2002,74.3732
2/6/2002,74.053
2/7/2002,73.5898
2/8/2002,75
2/11/2002,75.9197
2/12/2002,75.6812
2/13/2002,76.4851
2/14/2002,76.3421
2/15/2002,75.545
2/19/2002,74.0939
2/20/2002,75.3406
2/21/2002,73.7805
2/22/2002,74.6934
2/25/2002,75.9265
2/26/2002,75.7698
2/27/2002,76.0628
2/28/2002,75.7221
3/1/2002,77.4866
3/4/2002,78.8559
3/5/2002,78.6039
3/6/2002,79.5372
3/7/2002,79.3669
3/8/2002,79.7007
3/11/2002,79.871
3/12/2002,79.8233
3/13/2002,79.0535
3/14/2002,78.9445
3/15/2002,79.6946
3/18/2002,79.7082
3/19/2002,80.2411
3/20/2002,78.7313
3/21/2002,78.7654
3/22/2002,78.5946
3/25/2002,77.6177
3/26/2002,78.0686
3/27/2002,78.2735
3/28/2002,78.2394
4/1/2002,78.2735
4/2/2002,77.8431
4/3/2002,77.2965
4/4/2002,76.9754
4/5/2002,76.9891
4/8/2002,77.1531
4/9/2002,76.6134
4/10/2002,77.481
4/11/2002,75.5544
4/12/2002,76.1215
4/15/2002,75.5407
4/16/2002,77.3375
4/17/2002,77.1736
4/18/2002,76.8388
4/19/2002,77.1189
4/22/2002,75.8345
4/23/2002,75.5066
4/24/2002,74.7482
4/25/2002,74.7892
4/26/2002,73.3682
4/29/2002,73.0061
4/30/2002,73.6893
5/1/2002,74.5911
5/2/2002,74.3042
5/3/2002,73.498
5/6/2002,72.0565
5/7/2002,71.8037
5/8/2002,74.475
5/9/2002,73.6141
5/10/2002,72.2273
5/13/2002,73.6961
5/14/2002,75.3016
5/15/2002,75.0078
5/16/2002,75.3973
5/17/2002,75.7662
5/20/2002,74.9464
5/21/2002,74.2632
5/22/2002,74.4271
5/23/2002,75.2196
5/24/2002,74.2563
5/28/2002,73.8533
5/29/2002,73.3067
5/30/2002,73.1017
5/31/2002,73.252
